pm25,station_id,station_lat,station_lon,year,month,luse_r005_urban_continuous_pct,luse_r005_urban_discontinuous_pct,luse_r005_urban_isolated_pct,luse_r005_urban_industrial_pct,luse_r005_urban_infrastructure_pct,luse_r005_urban_green_pct,luse_r005_agriculture_pct,luse_r005_forest_natural_pct,luse_r005_wetland_pct,luse_r005_water_pct,luse_r005_seal_density,luse_r005_green_pct,luse_r005_urban_pct
70.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
61.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
43.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
39.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
62.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
63.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
90.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
138.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
144.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
138.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
125.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
113.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
79.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
69.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
76.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
122.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
144.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
145.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
118.0,aleja_krasinskiego,50.0573,19.91,2019,3,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
53.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
73.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
106.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
122.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
107.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
116.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
92.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
124.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
120.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
85.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
93.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
84.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
110.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
89.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
79.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
92.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
93.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
106.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
100.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
85.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
68.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
68.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
64.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
69.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
74.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
80.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
74.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
78.0,aleja_krasinskiego,50.0573,19.91,2019,4,0.1359814193621887,0.1482279841404964,0.0,0.155733942643514,2.962590017950222e-05,0.5600270279536134,0.0,0.0,0.0,0.0,0.2323296090535114,0.5600270279536134,0.9999999999999922
