station_id,osm_r005_building_coverage,osm_r005_building_count_per_km2,osm_r005_road_density_km_per_km2,osm_r010_building_coverage,osm_r010_building_count_per_km2,osm_r010_road_density_km_per_km2,osm_r020_building_coverage,osm_r020_building_count_per_km2,osm_r020_road_density_km_per_km2
nowa_huta,0.10273225058232735,426.5352474862795,15.331296788120103,0.08130523852341513,388.01975125804086,12.466741304348027,0.07564903897753646,435.44792429942567,11.574931355486592
kurdwanow,0.10782797710213712,1359.8198337771537,10.34683449827383,0.08925296272915582,1008.4057194302488,10.891523760134215,0.0908992475727594,927.3958533964742,13.95048387812091
zloty_rog,0.3903061465756262,1499.8761836980218,15.568017061031702,0.32945841743204324,1268.7832063285896,15.674070348446726,0.24733174006491235,1032.756425723309,16.545072729727924
telimeny,0.15776836975534256,776.6761222884493,15.753214346519101,0.12285911899037422,994.7183943243459,19.983213045887297,0.08949438842143391,925.6451490224633,15.410908070728748
os_wadow,0.18465269207763954,1447.67336236388,18.949518675472124,0.173251068147254,1015.7268468124761,18.55587151994706,0.15330426553891657,904.1592317050574,15.60055814166728
os_piastow,,,,,,,,,
ul_dietla,,,17.02219752714116,,,16.281632225925424,0.2493148566724175,1061.6430478944878,17.32937668383837
aleja_krasinskiego,0.08673741984955557,631.5268141886407,8.202284018911687,0.11502032713871368,786.8620386463306,9.403911008876984,0.1444435878370857,855.9352839482132,12.941301452421365
